N_unmapped	259229	259229	259229
N_multimapping	4147	4147	4147
N_noFeature	0	0	1731919
N_ambiguous	0	0	0
1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	4	4	0
7	0	0	0
8	1	1	0
9	0	0	0
10	3	3	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
15	0	0	0
16	20	20	0
17	1	1	0
18	0	0	0
19	0	0	0
20	0	0	0
21	7	7	0
22	0	0	0
23	0	0	0
24	0	0	0
25	0	0	0
26	1	1	0
27	1	1	0
28	0	0	0
29	0	0	0
30	0	0	0
31	0	0	0
32	13	13	0
33	0	0	0
34	0	0	0
35	0	0	0
36	2	2	0
37	0	0	0
38	0	0	0
39	1	1	0
40	4	4	0
41	2	2	0
42	0	0	0
43	0	0	0
44	0	0	0
45	0	0	0
46	0	0	0
47	0	0	0
48	0	0	0
49	3	3	0
50	2	2	0
51	2	2	0
52	0	0	0
53	0	0	0
54	0	0	0
55	0	0	0
56	4	4	0
57	0	0	0
58	5	5	0
59	1	1	0
60	4	4	0
61	1	1	0
62	0	0	0
63	0	0	0
64	0	0	0
65	0	0	0
66	0	0	0
67	1	1	0
68	0	0	0
69	0	0	0
70	8	8	0
71	0	0	0
72	0	0	0
73	0	0	0
74	0	0	0
75	0	0	0
76	0	0	0
77	0	0	0
78	1	1	0
79	2	2	0
80	0	0	0
81	0	0	0
82	0	0	0
83	0	0	0
84	0	0	0
85	6	6	0
86	3	3	0
87	0	0	0
88	0	0	0
89	43	43	0
90	1	1	0
91	21	21	0
92	7	7	0
93	1	1	0
94	3	3	0
95	0	0	0
96	0	0	0
97	0	0	0
98	0	0	0
99	0	0	0
100	0	0	0
101	0	0	0
102	0	0	0
103	0	0	0
104	0	0	0
105	0	0	0
106	0	0	0
107	0	0	0
108	0	0	0
109	0	0	0
110	0	0	0
111	0	0	0
112	0	0	0
113	0	0	0
114	7	7	0
115	3	3	0
116	0	0	0
117	47	47	0
118	0	0	0
119	1	1	0
120	0	0	0
121	1	1	0
122	0	0	0
123	0	0	0
124	51	51	0
125	1	1	0
126	0	0	0
127	2	2	0
128	0	0	0
129	0	0	0
130	2	2	0
131	2	2	0
132	2	2	0
133	2	2	0
134	2	2	0
135	0	0	0
136	0	0	0
137	0	0	0
138	0	0	0
139	0	0	0
140	0	0	0
141	0	0	0
142	1	1	0
143	0	0	0
144	0	0	0
145	0	0	0
146	3	3	0
147	0	0	0
148	0	0	0
149	0	0	0
150	2	2	0
151	0	0	0
152	0	0	0
153	1	1	0
154	1	1	0
155	0	0	0
156	0	0	0
157	0	0	0
158	8	8	0
159	1	1	0
160	0	0	0
161	4	4	0
162	0	0	0
163	2	2	0
164	0	0	0
165	0	0	0
166	3	3	0
167	3	3	0
168	38	38	0
169	1	1	0
170	0	0	0
171	0	0	0
172	0	0	0
173	0	0	0
174	0	0	0
175	2	2	0
176	0	0	0
177	4	4	0
178	0	0	0
179	0	0	0
180	3	3	0
181	6	6	0
182	5	5	0
183	0	0	0
184	0	0	0
185	0	0	0
186	0	0	0
187	0	0	0
188	0	0	0
189	10	10	0
190	0	0	0
191	11	11	0
192	0	0	0
193	2	2	0
194	3	3	0
195	3	3	0
196	4	4	0
197	9	9	0
198	0	0	0
199	4	4	0
200	12	12	0
201	1	1	0
202	1	1	0
203	0	0	0
204	0	0	0
205	0	0	0
206	55	55	0
207	9	9	0
208	0	0	0
209	0	0	0
210	3	3	0
211	1	1	0
212	3	3	0
213	51	51	0
214	1	1	0
215	0	0	0
216	0	0	0
217	0	0	0
218	0	0	0
219	0	0	0
220	0	0	0
221	1	1	0
222	1	1	0
223	4	4	0
224	0	0	0
225	2	2	0
226	0	0	0
227	0	0	0
228	0	0	0
229	1	1	0
230	0	0	0
231	0	0	0
232	0	0	0
233	0	0	0
234	0	0	0
235	2	2	0
236	0	0	0
237	0	0	0
238	3	3	0
239	1	1	0
240	0	0	0
241	2	2	0
242	0	0	0
243	0	0	0
244	0	0	0
245	6	6	0
246	1	1	0
247	21	21	0
248	0	0	0
249	4	4	0
250	4	4	0
251	0	0	0
252	1	1	0
253	7	7	0
254	0	0	0
255	0	0	0
256	2	2	0
257	4	4	0
258	0	0	0
259	0	0	0
260	1	1	0
261	0	0	0
262	0	0	0
263	2	2	0
264	0	0	0
265	1	1	0
266	0	0	0
267	0	0	0
268	0	0	0
269	0	0	0
270	0	0	0
271	0	0	0
272	0	0	0
273	1	1	0
274	0	0	0
275	0	0	0
276	0	0	0
277	0	0	0
278	3	3	0
279	2	2	0
280	0	0	0
281	5	5	0
282	0	0	0
283	5	5	0
284	1	1	0
285	0	0	0
286	0	0	0
287	1	1	0
288	0	0	0
289	0	0	0
290	1	1	0
291	0	0	0
292	57	57	0
293	0	0	0
294	10	10	0
295	0	0	0
296	0	0	0
297	1	1	0
298	0	0	0
299	3	3	0
300	0	0	0
301	0	0	0
302	0	0	0
303	0	0	0
304	0	0	0
305	0	0	0
306	0	0	0
307	2	2	0
308	2	2	0
309	0	0	0
310	1	1	0
311	2	2	0
312	0	0	0
313	0	0	0
314	2	2	0
315	0	0	0
316	0	0	0
317	4	4	0
318	0	0	0
319	0	0	0
320	0	0	0
321	0	0	0
322	2	2	0
323	8	8	0
324	0	0	0
325	0	0	0
326	1	1	0
327	1	1	0
328	2	2	0
329	0	0	0
330	2	2	0
331	5	5	0
332	0	0	0
333	0	0	0
334	0	0	0
335	0	0	0
336	0	0	0
337	0	0	0
338	0	0	0
339	12	12	0
340	3	3	0
341	46	46	0
342	4	4	0
343	0	0	0
344	3	3	0
345	1	1	0
346	1	1	0
347	0	0	0
348	5	5	0
349	1	1	0
350	0	0	0
351	0	0	0
352	2	2	0
353	0	0	0
354	0	0	0
355	0	0	0
356	0	0	0
357	0	0	0
358	0	0	0
359	2	2	0
360	0	0	0
361	0	0	0
362	0	0	0
363	0	0	0
364	0	0	0
365	0	0	0
366	0	0	0
367	0	0	0
368	0	0	0
369	0	0	0
370	0	0	0
371	0	0	0
372	0	0	0
373	0	0	0
374	0	0	0
375	0	0	0
376	0	0	0
377	0	0	0
378	0	0	0
379	0	0	0
380	0	0	0
381	0	0	0
382	0	0	0
383	13	13	0
384	0	0	0
385	0	0	0
386	0	0	0
387	2	2	0
388	0	0	0
389	3	3	0
390	2	2	0
391	0	0	0
392	2	2	0
393	1	1	0
394	3	3	0
395	2	2	0
396	0	0	0
397	0	0	0
398	0	0	0
399	1	1	0
400	3	3	0
401	3	3	0
402	0	0	0
403	0	0	0
404	2	2	0
405	0	0	0
406	0	0	0
407	2	2	0
408	0	0	0
409	3	3	0
410	0	0	0
411	1	1	0
412	1	1	0
413	1	1	0
414	8	8	0
415	0	0	0
416	2	2	0
417	0	0	0
418	0	0	0
419	5	5	0
420	0	0	0
421	0	0	0
422	0	0	0
423	2	2	0
424	0	0	0
425	3	3	0
426	3	3	0
427	0	0	0
428	0	0	0
