N_unmapped	221619	221619	221619
N_multimapping	4128	4128	4128
N_noFeature	0	0	1192053
N_ambiguous	0	0	0
1	28	28	0
2	0	0	0
3	0	0	0
4	0	0	0
5	4	4	0
6	1	1	0
7	0	0	0
8	1	1	0
9	0	0	0
10	1	1	0
11	1	1	0
12	15	15	0
13	1	1	0
14	0	0	0
15	2	2	0
16	31	31	0
17	0	0	0
18	4	4	0
19	0	0	0
20	1	1	0
21	1	1	0
22	5	5	0
23	1	1	0
24	8	8	0
25	1	1	0
26	0	0	0
27	28	28	0
28	0	0	0
29	1	1	0
30	7	7	0
31	31	31	0
32	1	1	0
33	0	0	0
34	0	0	0
35	0	0	0
36	2	2	0
37	2	2	0
38	9	9	0
39	4	4	0
40	14	14	0
41	3	3	0
42	0	0	0
43	2	2	0
44	6	6	0
45	18	18	0
46	5	5	0
47	5	5	0
48	12	12	0
49	0	0	0
50	9	9	0
51	22	22	0
52	0	0	0
53	3	3	0
54	8	8	0
55	0	0	0
56	12	12	0
57	6	6	0
58	0	0	0
59	0	0	0
60	21	21	0
61	9	9	0
62	0	0	0
63	0	0	0
64	12	12	0
65	0	0	0
66	6	6	0
67	0	0	0
68	1	1	0
69	3	3	0
70	6	6	0
71	0	0	0
72	0	0	0
73	0	0	0
74	0	0	0
75	16	16	0
76	0	0	0
77	3	3	0
78	0	0	0
79	2	2	0
80	1	1	0
81	5	5	0
82	0	0	0
83	7	7	0
84	8	8	0
85	15	15	0
86	2	2	0
87	8	8	0
88	0	0	0
89	0	0	0
90	2	2	0
91	28	28	0
92	1	1	0
93	13	13	0
94	6	6	0
95	5	5	0
96	0	0	0
97	10	10	0
98	3	3	0
99	61	61	0
100	3	3	0
101	16	16	0
102	0	0	0
103	5	5	0
104	1	1	0
105	0	0	0
106	3	3	0
107	3	3	0
108	3	3	0
109	0	0	0
110	0	0	0
111	0	0	0
112	4	4	0
113	5	5	0
114	18	18	0
115	15	15	0
116	0	0	0
117	12	12	0
118	8	8	0
119	24	24	0
120	25	25	0
121	11	11	0
122	48	48	0
123	19	19	0
124	38	38	0
125	5	5	0
126	3	3	0
127	9	9	0
128	11	11	0
129	0	0	0
130	69	69	0
131	3	3	0
132	13	13	0
133	11	11	0
134	26	26	0
135	0	0	0
136	37	37	0
137	4	4	0
138	27	27	0
139	5	5	0
140	3	3	0
141	24	24	0
142	11	11	0
143	15	15	0
144	5	5	0
145	0	0	0
146	1	1	0
147	2	2	0
148	7	7	0
149	55	55	0
150	0	0	0
151	10	10	0
152	2	2	0
153	3	3	0
154	1	1	0
155	2	2	0
156	2	2	0
157	0	0	0
158	30	30	0
159	14	14	0
160	0	0	0
161	12	12	0
162	0	0	0
163	0	0	0
164	9	9	0
165	0	0	0
166	70	70	0
167	12	12	0
168	47	47	0
169	154	154	0
170	6	6	0
171	17	17	0
172	19	19	0
173	12	12	0
174	1	1	0
175	15	15	0
176	0	0	0
177	0	0	0
178	6	6	0
179	34	34	0
180	15	15	0
181	32	32	0
182	99	99	0
183	0	0	0
184	15	15	0
185	0	0	0
186	1	1	0
187	2	2	0
188	14	14	0
189	99	99	0
190	6	6	0
191	74	74	0
192	40	40	0
193	14	14	0
194	2	2	0
195	17	17	0
196	24	24	0
197	102	102	0
198	19	19	0
199	16	16	0
200	38	38	0
201	0	0	0
202	15	15	0
203	1	1	0
204	0	0	0
205	1	1	0
206	23	23	0
207	10	10	0
208	9	9	0
209	47	47	0
210	13	13	0
211	3	3	0
