N_unmapped	263139	263139	263139
N_multimapping	3836	3836	3836
N_noFeature	0	0	1419001
N_ambiguous	0	0	0
1	15	15	0
2	0	0	0
3	3	3	0
4	0	0	0
5	0	0	0
6	19	19	0
7	1	1	0
8	22	22	0
9	1	1	0
10	8	8	0
11	1	1	0
12	0	0	0
13	0	0	0
14	0	0	0
15	6	6	0
16	78	78	0
17	3	3	0
18	2	2	0
19	0	0	0
20	6	6	0
21	19	19	0
22	1	1	0
23	1	1	0
24	3	3	0
25	0	0	0
26	16	16	0
27	16	16	0
28	11	11	0
29	0	0	0
30	0	0	0
31	0	0	0
32	57	57	0
33	0	0	0
34	0	0	0
35	2	2	0
36	4	4	0
37	0	0	0
38	2	2	0
39	5	5	0
40	24	24	0
41	7	7	0
42	0	0	0
43	8	8	0
44	1	1	0
45	11	11	0
46	2	2	0
47	2	2	0
48	8	8	0
49	25	25	0
50	10	10	0
51	8	8	0
52	5	5	0
53	0	0	0
54	4	4	0
55	0	0	0
56	31	31	0
57	5	5	0
58	19	19	0
59	6	6	0
60	7	7	0
61	2	2	0
62	1	1	0
63	0	0	0
64	1	1	0
65	9	9	0
66	1	1	0
67	11	11	0
68	0	0	0
69	2	2	0
70	10	10	0
71	6	6	0
72	0	0	0
73	2	2	0
74	0	0	0
75	21	21	0
76	0	0	0
77	7	7	0
78	6	6	0
79	8	8	0
80	0	0	0
81	14	14	0
82	0	0	0
83	0	0	0
84	0	0	0
85	40	40	0
86	24	24	0
87	0	0	0
88	0	0	0
89	122	122	0
90	35	35	0
91	189	189	0
92	25	25	0
93	28	28	0
94	31	31	0
95	2	2	0
96	0	0	0
97	14	14	0
98	0	0	0
99	5	5	0
100	0	0	0
101	1	1	0
102	4	4	0
103	2	2	0
104	0	0	0
105	0	0	0
106	1	1	0
107	24	24	0
108	2	2	0
109	0	0	0
110	0	0	0
111	0	0	0
112	0	0	0
113	14	14	0
114	76	76	0
115	4	4	0
116	0	0	0
117	69	69	0
118	0	0	0
119	7	7	0
120	5	5	0
121	15	15	0
122	2	2	0
123	16	16	0
124	183	183	0
125	8	8	0
126	0	0	0
127	25	25	0
128	0	0	0
129	0	0	0
130	15	15	0
131	12	12	0
132	5	5	0
133	15	15	0
134	24	24	0
135	0	0	0
136	14	14	0
137	0	0	0
138	3	3	0
139	12	12	0
140	1	1	0
141	23	23	0
142	23	23	0
143	0	0	0
144	10	10	0
145	0	0	0
146	4	4	0
147	6	6	0
148	9	9	0
149	21	21	0
150	14	14	0
151	8	8	0
152	16	16	0
153	0	0	0
154	26	26	0
155	8	8	0
156	2	2	0
157	1	1	0
158	89	89	0
159	14	14	0
160	0	0	0
161	23	23	0
162	0	0	0
163	23	23	0
164	9	9	0
165	1	1	0
166	47	47	0
167	16	16	0
168	103	103	0
169	4	4	0
170	2	2	0
171	3	3	0
172	34	34	0
173	25	25	0
174	1	1	0
175	5	5	0
176	0	0	0
177	9	9	0
178	1	1	0
179	16	16	0
180	18	18	0
181	53	53	0
182	28	28	0
183	0	0	0
184	6	6	0
185	0	0	0
186	2	2	0
187	0	0	0
188	7	7	0
189	69	69	0
190	8	8	0
191	64	64	0
192	21	21	0
193	15	15	0
194	39	39	0
195	45	45	0
196	17	17	0
197	121	121	0
198	5	5	0
199	13	13	0
200	68	68	0
201	1	1	0
202	7	7	0
203	4	4	0
204	0	0	0
205	8	8	0
206	46	46	0
207	75	75	0
208	40	40	0
209	28	28	0
210	19	19	0
211	17	17	0
212	39	39	0
213	138	138	0
214	7	7	0
215	1	1	0
216	7	7	0
217	38	38	0
218	1	1	0
219	7	7	0
220	0	0	0
