N_unmapped	271657	271657	271657
N_multimapping	4197	4197	4197
N_noFeature	0	0	1790874
N_ambiguous	0	0	0
1	0	0	0
2	0	0	0
3	0	0	0
4	0	0	0
5	0	0	0
6	7	7	0
7	0	0	0
8	1	1	0
9	0	0	0
10	1	1	0
11	0	0	0
12	0	0	0
13	0	0	0
14	0	0	0
15	0	0	0
16	22	22	0
17	1	1	0
18	1	1	0
19	0	0	0
20	0	0	0
21	6	6	0
22	0	0	0
23	0	0	0
24	0	0	0
25	0	0	0
26	3	3	0
27	1	1	0
28	0	0	0
29	0	0	0
30	0	0	0
31	0	0	0
32	10	10	0
33	0	0	0
34	0	0	0
35	0	0	0
36	0	0	0
37	0	0	0
38	0	0	0
39	0	0	0
40	2	2	0
41	2	2	0
42	2	2	0
43	0	0	0
44	0	0	0
45	0	0	0
46	0	0	0
47	1	1	0
48	1	1	0
49	9	9	0
50	3	3	0
51	2	2	0
52	0	0	0
53	0	0	0
54	0	0	0
55	0	0	0
56	2	2	0
57	3	3	0
58	6	6	0
59	0	0	0
60	0	0	0
61	0	0	0
62	0	0	0
63	0	0	0
64	0	0	0
65	0	0	0
66	1	1	0
67	0	0	0
68	0	0	0
69	0	0	0
70	1	1	0
71	1	1	0
72	0	0	0
73	0	0	0
74	0	0	0
75	2	2	0
76	0	0	0
77	2	2	0
78	4	4	0
79	3	3	0
80	0	0	0
81	0	0	0
82	0	0	0
83	0	0	0
84	0	0	0
85	5	5	0
86	8	8	0
87	0	0	0
88	0	0	0
89	21	21	0
90	3	3	0
91	30	30	0
92	10	10	0
93	0	0	0
94	3	3	0
95	1	1	0
96	0	0	0
97	5	5	0
98	0	0	0
99	0	0	0
100	0	0	0
101	0	0	0
102	2	2	0
103	0	0	0
104	0	0	0
105	0	0	0
106	1	1	0
107	0	0	0
108	0	0	0
109	0	0	0
110	0	0	0
111	0	0	0
112	1	1	0
113	0	0	0
114	4	4	0
115	0	0	0
116	0	0	0
117	29	29	0
118	0	0	0
119	0	0	0
120	0	0	0
121	2	2	0
122	1	1	0
123	0	0	0
124	33	33	0
125	3	3	0
126	0	0	0
127	2	2	0
128	0	0	0
